colour	y	x	showSelected	clickSelects	PANEL	fill
#F8766D	0.321818181818182	0.675	2011_07_18	505	2	#F8766D
#F8766D	0.509220779220779	0.26030303030303	2011_07_18	506	2	#F8766D
#F8766D	0.36025974025974	0.408333333333333	2011_07_18	507	2	#F8766D
#F8766D	0.415324675324675	0.492575757575758	2011_07_16	508	2	#F8766D
#00BFC4	0.417922077922078	0.36469696969697	2011_07_16	509	2	#00BFC4
#00BFC4	0.364805194805195	0.373484848484848	2011_07_16	510	2	#00BFC4
#F8766D	0.387532467532468	0.652878787878788	2011_07_16	511	2	#F8766D
#F8766D	0.245714285714286	0.58469696969697	2011_07_16	514	2	#F8766D
#00BFC4	0.354935064935065	0.468181818181818	2011_07_16	515	2	#00BFC4
#F8766D	0.358051948051948	0.361969696969697	2011_07_16	516	2	#F8766D
#00BFC4	0.357142857142857	0.380606060606061	2011_07_16	517	2	#00BFC4
#00BFC4	0.237532467532468	0.374090909090909	2011_07_16	518	2	#00BFC4
#F8766D	0.392467532467533	0.409393939393939	2011_07_16	519	2	#F8766D
#F8766D	0.530649350649351	0.677727272727273	2011_07_16	520	2	#F8766D
#F8766D	0.627532467532468	0.50969696969697	2011_07_16	521	2	#F8766D
#F8766D	0.287012987012987	0.639393939393939	2011_07_18	522	2	#F8766D
#F8766D	0.335974025974026	0.576666666666667	2011_07_18	523	2	#F8766D
#F8766D	0.351818181818182	0.67469696969697	2011_07_18	524	2	#F8766D
#F8766D	0.544545454545455	0.474545454545455	2011_07_16	530	2	#F8766D
#F8766D	0.313766233766234	0.475909090909091	2011_07_16	531	2	#F8766D
#F8766D	0.354155844155844	0.579545454545455	2011_07_16	532	2	#F8766D
#F8766D	0.358701298701299	0.644545454545455	2011_07_16	533	2	#F8766D
#00BFC4	0.540779220779221	0.466060606060606	2011_07_16	534	2	#00BFC4
#F8766D	0.44012987012987	0.330606060606061	2011_07_16	535	2	#F8766D
#F8766D	0.317272727272727	0.276666666666667	2011_07_26	537	2	#F8766D
#F8766D	0.486233766233766	0.554393939393939	2011_07_26	538	2	#F8766D
#F8766D	0.283376623376623	0.628181818181818	2011_07_26	539	2	#F8766D
#F8766D	0.383246753246753	0.57530303030303	2011_07_24	549	2	#F8766D
#F8766D	0.452597402597403	0.703333333333333	2011_07_24	550	2	#F8766D
#F8766D	0.54961038961039	0.514393939393939	2011_07_24	551	2	#F8766D
#F8766D	0.435974025974026	0.612121212121212	2011_07_24	552	2	#F8766D
#F8766D	0.518051948051948	0.549545454545455	2011_07_24	553	2	#F8766D
#F8766D	0.497012987012987	0.472727272727273	2011_07_24	554	2	#F8766D
#F8766D	0.395844155844156	0.575757575757576	2011_07_24	555	2	#F8766D
#F8766D	0.380649350649351	0.552575757575758	2011_07_26	562	2	#F8766D
#F8766D	0.270779220779221	0.543787878787879	2011_07_26	563	2	#F8766D
#F8766D	0.216233766233766	0.342727272727273	2011_07_26	564	2	#F8766D
#F8766D	0.584805194805195	0.640757575757576	2011_07_26	565	2	#F8766D
#F8766D	0.531948051948052	0.341363636363636	2011_07_26	566	2	#F8766D
#F8766D	0.375844155844156	0.501818181818182	2011_08_01	574	2	#F8766D
#00BFC4	0.417402597402597	0.301060606060606	2011_08_01	575	2	#00BFC4
#F8766D	0.534285714285714	0.43030303030303	2011_08_01	576	2	#F8766D
#F8766D	0.413636363636364	0.628333333333333	2011_08_01	577	2	#F8766D
#00BFC4	0.343116883116883	0.321666666666667	2011_08_01	578	2	#00BFC4
#F8766D	0.437012987012987	0.413333333333333	2011_08_01	579	2	#F8766D
#F8766D	0.233246753246753	0.662121212121212	2011_07_31	588	2	#F8766D
#F8766D	0.36	0.563333333333333	2011_07_31	589	2	#F8766D
#00BFC4	0.312207792207792	0.302424242424242	2011_07_31	590	2	#00BFC4
#00BFC4	0.148051948051948	0.38	2011_07_31	591	2	#00BFC4
#F8766D	0.318701298701299	0.365454545454545	2011_07_31	592	2	#F8766D
#F8766D	0.253896103896104	0.613333333333333	2011_07_31	601	2	#F8766D
#F8766D	0.465714285714286	0.674242424242424	2011_07_31	602	2	#F8766D
#00BFC4	0.358181818181818	0.368484848484848	2011_07_31	603	2	#00BFC4
#F8766D	0.314675324675325	0.710757575757576	2011_08_07	608	2	#F8766D
#00BFC4	0.377662337662338	0.561818181818182	2011_08_07	609	2	#00BFC4
#F8766D	0.364805194805195	0.600606060606061	2011_08_07	610	2	#F8766D
#F8766D	0.119350649350649	0.728181818181818	2011_08_07	611	2	#F8766D
#F8766D	0.351948051948052	0.404090909090909	2011_08_07	612	2	#F8766D
#00BFC4	0.471298701298701	0.308333333333333	2011_08_09	614	2	#00BFC4
#00BFC4	0.415454545454546	0.27969696969697	2011_08_09	615	2	#00BFC4
#00BFC4	0.486883116883117	0.33469696969697	2011_08_07	616	2	#00BFC4
#00BFC4	0.391948051948052	0.398333333333333	2011_08_07	617	2	#00BFC4
#F8766D	0.402207792207792	0.669242424242424	2011_08_09	628	2	#F8766D
#F8766D	0.312727272727273	0.654090909090909	2011_08_09	629	2	#F8766D
#F8766D	0.311948051948052	0.728181818181818	2011_08_09	630	2	#F8766D
#F8766D	0.354545454545455	0.728787878787879	2011_08_09	631	2	#F8766D
#F8766D	0.42038961038961	0.348181818181818	2011_08_09	632	2	#F8766D
#F8766D	0.34012987012987	0.498030303030303	2011_08_15	645	2	#F8766D
#F8766D	0.278831168831169	0.623181818181818	2011_08_15	646	2	#F8766D
#F8766D	0.347012987012987	0.622727272727273	2011_08_15	647	2	#F8766D
#F8766D	0.328181818181818	0.507727272727273	2011_08_15	648	2	#F8766D
#00BFC4	0.292727272727273	0.318181818181818	2011_08_15	649	2	#00BFC4
#F8766D	0.469090909090909	0.589848484848485	2011_08_15	650	2	#F8766D
#F8766D	0.278961038961039	0.640454545454545	2011_08_16	651	2	#F8766D
#F8766D	0.36974025974026	0.517424242424242	2011_08_16	652	2	#F8766D
#F8766D	0.269090909090909	0.762424242424242	2011_08_16	653	2	#F8766D
#F8766D	0.345454545454546	0.601969696969697	2011_08_16	654	2	#F8766D
#F8766D	0.288051948051948	0.602727272727273	2011_08_16	655	2	#F8766D
#F8766D	0.378701298701299	0.508787878787879	2011_08_16	656	2	#F8766D
#00BFC4	0.352857142857143	0.186060606060606	2011_08_16	657	2	#00BFC4
#F8766D	0.385584415584416	0.585909090909091	2011_08_16	658	2	#F8766D
#F8766D	0.594545454545454	0.54530303030303	2011_08_16	659	2	#F8766D
#00BFC4	0.227532467532468	0.322272727272727	2011_08_16	660	2	#00BFC4
#F8766D	0.36012987012987	0.472727272727273	2011_08_24	678	2	#F8766D
#00BFC4	0.288831168831169	0.343939393939394	2011_08_24	679	2	#00BFC4
#F8766D	0.446363636363636	0.709242424242424	2011_08_24	680	2	#F8766D
#F8766D	0.252987012987013	0.71969696969697	2011_08_24	681	2	#F8766D
#F8766D	0.319350649350649	0.652727272727273	2011_08_24	682	2	#F8766D
#F8766D	0.388441558441558	0.551666666666667	2011_08_21	688	2	#F8766D
#F8766D	0.395844155844156	0.412575757575758	2011_08_21	689	2	#F8766D
#F8766D	0.225714285714286	0.380909090909091	2011_08_21	690	2	#F8766D
#F8766D	0.356233766233766	0.725	2011_08_21	691	2	#F8766D
#F8766D	0.350649350649351	0.58	2011_08_21	692	2	#F8766D
#F8766D	0.468181818181818	0.611363636363636	2011_08_24	693	2	#F8766D
#F8766D	0.413376623376623	0.638636363636364	2011_08_24	694	2	#F8766D
#F8766D	0.273506493506494	0.606666666666667	2011_09_01	704	2	#F8766D
#F8766D	0.342467532467532	0.661515151515152	2011_09_01	705	2	#F8766D
#F8766D	0.368701298701299	0.70030303030303	2011_09_02	723	2	#F8766D
#00BFC4	0.328311688311688	0.266060606060606	2011_09_02	724	2	#00BFC4
#F8766D	0.451428571428571	0.583939393939394	2011_09_02	725	2	#F8766D
#F8766D	0.182337662337662	0.86	2011_09_02	726	2	#F8766D
#00BFC4	0.271558441558442	0.245	2011_09_02	727	2	#00BFC4
#F8766D	0.386103896103896	0.581363636363636	2011_09_02	728	2	#F8766D
#F8766D	0.306103896103896	0.371212121212121	2011_08_29	732	2	#F8766D
#F8766D	0.256103896103896	0.691969696969697	2011_08_29	733	2	#F8766D
#00BFC4	0.313246753246753	0.391818181818182	2011_08_29	734	2	#00BFC4
#F8766D	0.325974025974026	0.670454545454545	2011_08_29	740	2	#F8766D
#F8766D	0.296883116883117	0.739242424242424	2011_08_29	741	2	#F8766D
#00BFC4	0.453246753246753	0.159848484848485	2011_08_29	742	2	#00BFC4
#F8766D	0.343896103896104	0.722727272727273	2011_08_29	743	2	#F8766D
#F8766D	0.313116883116883	0.611363636363636	2011_08_29	744	2	#F8766D
#F8766D	0.438571428571429	0.539393939393939	2011_08_29	745	2	#F8766D
#F8766D	0.360909090909091	0.645909090909091	2011_09_02	752	2	#F8766D
#00BFC4	0.350519480519481	0.345151515151515	2011_09_02	753	2	#00BFC4
#F8766D	0.341038961038961	0.578636363636364	2011_09_02	754	2	#F8766D
#00BFC4	0.157922077922078	0.453484848484848	2011_09_05	776	2	#00BFC4
#00BFC4	0.274675324675325	0.408939393939394	2011_09_05	777	2	#00BFC4
#F8766D	0.457792207792208	0.683333333333333	2011_09_05	778	2	#F8766D
#00BFC4	0.297532467532468	0.556515151515152	2011_09_05	779	2	#00BFC4
#00BFC4	0.264415584415584	0.344090909090909	2011_09_05	780	2	#00BFC4
#00BFC4	0.498831168831169	0.137727272727273	2011_09_05	781	2	#00BFC4
#F8766D	0.452597402597403	0.596212121212121	2011_09_05	782	2	#F8766D
#00BFC4	0.152987012987013	0.319242424242424	2011_09_05	783	2	#00BFC4
#F8766D	0.424415584415584	0.544848484848485	2011_09_05	784	2	#F8766D
#00BFC4	0.408311688311688	0.357424242424242	2011_09_05	785	2	#00BFC4
#00BFC4	0.312857142857143	0.317727272727273	2011_09_05	786	2	#00BFC4
#F8766D	0.408051948051948	0.568787878787879	2011_09_05	787	2	#F8766D
#F8766D	0.472857142857143	0.491060606060606	2011_09_06	788	2	#F8766D
#F8766D	0.420519480519481	0.651060606060606	2011_09_06	789	2	#F8766D
#F8766D	0.415324675324675	0.567575757575758	2011_09_06	790	2	#F8766D
#00BFC4	0.178831168831169	0.495757575757576	2011_09_05	794	2	#00BFC4
#F8766D	0.50948051948052	0.277878787878788	2011_09_05	795	2	#F8766D
#F8766D	0.495454545454545	0.507575757575758	2011_09_05	796	2	#F8766D
#F8766D	0.457402597402597	0.528787878787879	2011_09_05	797	2	#F8766D
#F8766D	0.420909090909091	0.368484848484848	2011_09_05	798	2	#F8766D
#F8766D	0.284285714285714	0.674242424242424	2011_09_05	799	2	#F8766D
#F8766D	0.424415584415584	0.598030303030303	2011_09_05	800	2	#F8766D
#00BFC4	0.327012987012987	0.36969696969697	2011_09_05	801	2	#00BFC4
#F8766D	0.265064935064935	0.772424242424242	2011_09_05	802	2	#F8766D
#F8766D	0.266623376623377	0.606060606060606	2011_09_05	803	2	#F8766D
#F8766D	0.212207792207792	0.812878787878788	2011_09_05	804	2	#F8766D
#F8766D	0.388051948051948	0.690757575757576	2011_09_05	805	2	#F8766D
#F8766D	0.398961038961039	0.590151515151515	2011_09_06	806	2	#F8766D
#00BFC4	0.314025974025974	0.271212121212121	2011_09_06	807	2	#00BFC4
#F8766D	0.35038961038961	0.635909090909091	2011_09_06	808	2	#F8766D
#F8766D	0.51948051948052	0.606666666666667	2011_09_06	809	2	#F8766D
#F8766D	0.320519480519481	0.562878787878788	2011_09_06	810	2	#F8766D
#F8766D	0.41038961038961	0.330151515151515	2011_09_06	811	2	#F8766D
#00BFC4	0.355844155844156	0.431515151515152	2011_09_06	812	2	#00BFC4
#F8766D	0.311948051948052	0.725	2011_09_17	818	2	#F8766D
#F8766D	0.295454545454545	0.587272727272727	2011_09_17	819	2	#F8766D
#F8766D	0.457922077922078	0.603787878787879	2011_09_17	820	2	#F8766D
#F8766D	0.211818181818182	0.641212121212121	2011_09_17	821	2	#F8766D
#F8766D	0.37038961038961	0.658030303030303	2011_09_17	822	2	#F8766D
#F8766D	0.341168831168831	0.573939393939394	2011_09_11	823	2	#F8766D
#00BFC4	0.240649350649351	0.327424242424242	2011_09_11	824	2	#00BFC4
#F8766D	0.289220779220779	0.600151515151515	2011_09_11	825	2	#F8766D
#F8766D	0.402337662337662	0.562121212121212	2011_09_11	826	2	#F8766D
#00BFC4	0.271428571428571	0.317424242424242	2011_09_11	827	2	#00BFC4
#F8766D	0.401428571428571	0.521363636363636	2011_09_11	828	2	#F8766D
#F8766D	0.383506493506494	0.59969696969697	2011_09_13	852	2	#F8766D
#00BFC4	0.320909090909091	0.277878787878788	2011_09_13	853	2	#00BFC4
#F8766D	0.473246753246753	0.544393939393939	2011_09_13	854	2	#F8766D
#F8766D	0.434285714285714	0.778939393939394	2011_09_13	855	2	#F8766D
#F8766D	0.463896103896104	0.523333333333333	2011_09_13	856	2	#F8766D
#F8766D	0.432987012987013	0.579090909090909	2011_09_21	857	2	#F8766D
#F8766D	0.371688311688312	0.400757575757576	2011_09_21	858	2	#F8766D
#00BFC4	0.397792207792208	0.356060606060606	2011_09_21	859	2	#00BFC4
#F8766D	0.38038961038961	0.625909090909091	2011_09_21	860	2	#F8766D
#F8766D	0.417012987012987	0.816060606060606	2011_09_21	861	2	#F8766D
#00BFC4	0.215064935064935	0.248939393939394	2011_09_21	862	2	#00BFC4
#F8766D	0.374935064935065	0.358939393939394	2011_09_21	863	2	#F8766D
#F8766D	0.492597402597403	0.329545454545455	2011_09_21	864	2	#F8766D
#F8766D	0.620649350649351	0.407424242424242	2011_09_19	865	2	#F8766D
#F8766D	0.183246753246753	0.693181818181818	2011_09_19	866	2	#F8766D
#F8766D	0.442207792207792	0.425909090909091	2011_09_19	867	2	#F8766D
#F8766D	0.448701298701299	0.484393939393939	2011_09_19	868	2	#F8766D
#F8766D	0.37961038961039	0.602121212121212	2011_09_19	869	2	#F8766D
#F8766D	0.323376623376623	0.650151515151515	2011_09_21	870	2	#F8766D
#F8766D	0.325714285714286	0.588484848484848	2011_09_21	871	2	#F8766D
#00BFC4	0.34987012987013	0.345606060606061	2011_09_21	872	2	#00BFC4
#00BFC4	0.443766233766234	0.258181818181818	2011_09_19	873	2	#00BFC4
#F8766D	0.376233766233766	0.569242424242424	2011_09_19	874	2	#F8766D
#F8766D	0.393896103896104	0.664545454545455	2011_09_19	875	2	#F8766D
#F8766D	0.455974025974026	0.553030303030303	2011_09_19	876	2	#F8766D
#F8766D	0.287402597402597	0.38530303030303	2011_09_19	877	2	#F8766D
#00BFC4	0.339090909090909	0.205606060606061	2011_09_25	885	2	#00BFC4
#F8766D	0.336753246753247	0.384090909090909	2011_09_25	886	2	#F8766D
#00BFC4	0.415454545454546	0.391818181818182	2011_10_06	898	2	#00BFC4
#00BFC4	0.427012987012987	0.256818181818182	2011_09_27	902	2	#00BFC4
#F8766D	0.538571428571429	0.581212121212121	2011_09_27	903	2	#F8766D
#F8766D	0.424935064935065	0.335909090909091	2011_09_27	904	2	#F8766D
#F8766D	0.464285714285714	0.32969696969697	2011_09_27	905	2	#F8766D
#F8766D	0.348051948051948	0.332575757575758	2011_09_27	906	2	#F8766D
#F8766D	0.339090909090909	0.617727272727273	2011_09_27	907	2	#F8766D
#F8766D	0.515324675324675	0.347121212121212	2011_09_27	908	2	#F8766D
#F8766D	0.375844155844156	0.464545454545455	2011_09_27	909	2	#F8766D
#F8766D	0.542987012987013	0.502727272727273	2011_09_27	910	2	#F8766D
#00BFC4	0.528441558441558	0.256060606060606	2011_09_27	911	2	#00BFC4
#F8766D	0.406103896103896	0.325909090909091	2011_09_27	912	2	#F8766D
#F8766D	0.44012987012987	0.552727272727273	2011_04_03	917	3	#F8766D
#00BFC4	0.406753246753247	0.577424242424242	2011_04_03	918	3	#00BFC4
#00BFC4	0.664805194805195	0.481969696969697	2011_04_03	919	3	#00BFC4
#00BFC4	0.501038961038961	0.623939393939394	2011_04_03	920	3	#00BFC4
#F8766D	0.542597402597403	0.431818181818182	2011_04_03	921	3	#F8766D
#00BFC4	0.485324675324675	0.622727272727273	2011_04_03	922	3	#00BFC4
#00BFC4	0.308051948051948	0.44969696969697	2011_04_03	923	3	#00BFC4
#F8766D	0.48948051948052	0.604545454545454	2011_04_03	930	3	#F8766D
#F8766D	0.463376623376623	0.460454545454545	2011_04_03	931	3	#F8766D
#00BFC4	0.50987012987013	0.540606060606061	2011_04_03	932	3	#00BFC4
#F8766D	0.531168831168831	0.574090909090909	2011_04_03	933	3	#F8766D
#F8766D	0.455974025974026	0.613181818181818	2011_04_08	941	3	#F8766D
#00BFC4	0.473506493506494	0.585151515151515	2011_04_08	942	3	#00BFC4
#00BFC4	0.64961038961039	0.687575757575758	2011_04_08	943	3	#00BFC4
#00BFC4	0.457142857142857	0.596818181818182	2011_04_08	944	3	#00BFC4
#F8766D	0.511948051948052	0.611515151515151	2011_04_03	945	3	#F8766D
#00BFC4	0.560779220779221	0.596666666666667	2011_04_03	946	3	#00BFC4
#F8766D	0.342857142857143	0.511060606060606	2011_04_03	947	3	#F8766D
#00BFC4	0.294545454545455	0.497121212121212	2011_04_03	948	3	#00BFC4
#00BFC4	0.336493506493507	0.308636363636364	2011_04_03	949	3	#00BFC4
#F8766D	0.287272727272727	0.578030303030303	2011_04_03	950	3	#F8766D
#00BFC4	0.311688311688312	0.299090909090909	2011_04_03	951	3	#00BFC4
#00BFC4	0.523506493506493	0.241212121212121	2011_04_08	952	3	#00BFC4
#F8766D	0.332337662337662	0.634090909090909	2011_04_08	953	3	#F8766D
#00BFC4	0.561428571428571	0.545757575757576	2011_04_08	954	3	#00BFC4
#00BFC4	0.402727272727273	0.391060606060606	2011_04_08	962	3	#00BFC4
#F8766D	0.385584415584416	0.600909090909091	2011_04_08	963	3	#F8766D
#00BFC4	0.364805194805195	0.32530303030303	2011_04_03	964	3	#00BFC4
#00BFC4	0.583506493506494	0.571818181818182	2011_04_03	965	3	#00BFC4
#F8766D	0.391948051948052	0.589545454545455	2011_04_03	966	3	#F8766D
#00BFC4	0.38	0.616363636363636	2011_04_03	967	3	#00BFC4
#00BFC4	0.452467532467533	0.467272727272727	2011_04_03	968	3	#00BFC4
#F8766D	0.361558441558442	0.637424242424242	2011_04_03	969	3	#F8766D
#00BFC4	0.380649350649351	0.270757575757576	2011_04_03	970	3	#00BFC4
#F8766D	0.468181818181818	0.515454545454545	2011_04_03	972	3	#F8766D
#00BFC4	0.365324675324675	0.481666666666667	2011_04_03	973	3	#00BFC4
#F8766D	0.438701298701299	0.678030303030303	2011_04_03	974	3	#F8766D
#00BFC4	0.483896103896104	0.481666666666667	2011_04_08	975	3	#00BFC4
#F8766D	0.431168831168831	0.592272727272727	2011_04_08	976	3	#F8766D
#00BFC4	0.498571428571429	0.336818181818182	2011_04_08	977	3	#00BFC4
#00BFC4	0.440909090909091	0.312424242424242	2011_04_08	978	3	#00BFC4
#F8766D	0.408311688311688	0.611212121212121	2011_04_08	979	3	#F8766D
#00BFC4	0.437922077922078	0.554848484848485	2011_04_08	980	3	#00BFC4
#F8766D	0.531818181818182	0.529545454545455	2011_04_08	981	3	#F8766D
#F8766D	0.493636363636364	0.461363636363636	2011_04_03	991	3	#F8766D
#00BFC4	0.372597402597403	0.473333333333333	2011_04_03	992	3	#00BFC4
#00BFC4	0.692077922077922	0.384545454545455	2011_04_03	993	3	#00BFC4
#00BFC4	0.301948051948052	0.688333333333333	2011_04_08	1007	3	#00BFC4
#F8766D	0.38974025974026	0.661666666666667	2011_04_08	1008	3	#F8766D
#F8766D	0.435454545454546	0.538484848484848	2011_04_08	1009	3	#F8766D
#F8766D	0.415454545454546	0.507727272727273	2011_04_08	1016	3	#F8766D
#00BFC4	0.338311688311688	0.388333333333333	2011_04_08	1017	3	#00BFC4
#00BFC4	0.365194805194805	0.562727272727273	2011_04_14	1028	3	#00BFC4
#F8766D	0.398701298701299	0.536969696969697	2011_04_14	1035	3	#F8766D
#00BFC4	0.328831168831169	0.438939393939394	2011_04_14	1036	3	#00BFC4
#00BFC4	0.400779220779221	0.253333333333333	2011_04_14	1037	3	#00BFC4
#00BFC4	0.437792207792208	0.617727272727273	2011_04_14	1038	3	#00BFC4
#00BFC4	0.321168831168831	0.322878787878788	2011_04_14	1039	3	#00BFC4
#00BFC4	0.537792207792208	0.457878787878788	2011_04_14	1040	3	#00BFC4
#00BFC4	0.375324675324675	0.264848484848485	2011_04_14	1041	3	#00BFC4
#00BFC4	0.467662337662338	0.377272727272727	2011_04_14	1042	3	#00BFC4
#00BFC4	0.359090909090909	0.63030303030303	2011_04_14	1043	3	#00BFC4
#00BFC4	0.540909090909091	0.543636363636364	2011_04_14	1048	3	#00BFC4
#00BFC4	0.53974025974026	0.29969696969697	2011_04_14	1049	3	#00BFC4
#00BFC4	0.306753246753247	0.512272727272727	2011_04_14	1050	3	#00BFC4
#00BFC4	0.375844155844156	0.395909090909091	2011_04_14	1051	3	#00BFC4
#00BFC4	0.442597402597403	0.401969696969697	2011_04_14	1054	3	#00BFC4
#00BFC4	0.514935064935065	0.532727272727273	2011_04_14	1055	3	#00BFC4
#00BFC4	0.487012987012987	0.581969696969697	2011_04_14	1056	3	#00BFC4
#00BFC4	0.257662337662338	0.349545454545455	2011_04_14	1057	3	#00BFC4
#F8766D	0.34948051948052	0.360454545454545	2011_04_14	1058	3	#F8766D
#00BFC4	0.481428571428572	0.541818181818182	2011_04_14	1059	3	#00BFC4
#00BFC4	0.497792207792208	0.473333333333333	2011_04_14	1063	3	#00BFC4
#00BFC4	0.298831168831169	0.443181818181818	2011_04_14	1071	3	#00BFC4
#00BFC4	0.477662337662338	0.57030303030303	2011_04_14	1072	3	#00BFC4
#00BFC4	0.470779220779221	0.520454545454545	2011_04_14	1073	3	#00BFC4
#00BFC4	0.340909090909091	0.292727272727273	2011_04_14	1074	3	#00BFC4
#00BFC4	0.421298701298701	0.661363636363636	2011_04_14	1075	3	#00BFC4
#00BFC4	0.407922077922078	0.548939393939394	2011_04_14	1076	3	#00BFC4
#00BFC4	0.465454545454546	0.443939393939394	2011_07_06	1077	3	#00BFC4
#00BFC4	0.416363636363636	0.391363636363636	2011_07_06	1078	3	#00BFC4
#00BFC4	0.654155844155844	0.502575757575758	2011_07_06	1079	3	#00BFC4
#00BFC4	0.397532467532468	0.69530303030303	2011_07_06	1080	3	#00BFC4
#00BFC4	0.345454545454546	0.422121212121212	2011_07_06	1083	3	#00BFC4
#00BFC4	0.43	0.585757575757576	2011_07_06	1084	3	#00BFC4
#F8766D	0.25012987012987	0.319393939393939	2011_07_06	1085	3	#F8766D
#00BFC4	0.323246753246753	0.613636363636364	2011_07_06	1086	3	#00BFC4
#00BFC4	0.590519480519481	0.586969696969697	2011_07_06	1087	3	#00BFC4
#00BFC4	0.283116883116883	0.409848484848485	2011_07_06	1088	3	#00BFC4
#00BFC4	0.382207792207792	0.618333333333333	2011_07_06	1089	3	#00BFC4
#F8766D	0.413506493506494	0.474242424242424	2011_07_06	1090	3	#F8766D
#00BFC4	0.447662337662338	0.149848484848485	2011_07_06	1094	3	#00BFC4
#F8766D	0.582727272727273	0.352727272727273	2011_07_06	1095	3	#F8766D
#00BFC4	0.482467532467533	0.252727272727273	2011_07_06	1096	3	#00BFC4
#00BFC4	0.400909090909091	0.484393939393939	2011_07_06	1097	3	#00BFC4
#00BFC4	0.481428571428572	0.533181818181818	2011_07_06	1098	3	#00BFC4
#00BFC4	0.426233766233766	0.562272727272727	2011_07_06	1099	3	#00BFC4
#00BFC4	0.413246753246753	0.358333333333333	2011_07_06	1100	3	#00BFC4
#00BFC4	0.325454545454545	0.346969696969697	2011_07_06	1101	3	#00BFC4
#F8766D	0.454415584415584	0.605606060606061	2011_07_06	1102	3	#F8766D
#00BFC4	0.477662337662338	0.467878787878788	2011_07_06	1103	3	#00BFC4
#00BFC4	0.465844155844156	0.578030303030303	2011_07_06	1104	3	#00BFC4
#F8766D	0.444415584415584	0.600757575757576	2011_07_06	1105	3	#F8766D
#00BFC4	0.455194805194805	0.265757575757576	2011_07_06	1106	3	#00BFC4
#F8766D	0.416363636363636	0.292727272727273	2011_07_06	1107	3	#F8766D
#F8766D	0.411168831168831	0.61969696969697	2011_07_06	1113	3	#F8766D
#00BFC4	0.302207792207792	0.417121212121212	2011_07_06	1114	3	#00BFC4
#F8766D	0.381818181818182	0.815757575757576	2011_07_06	1115	3	#F8766D
#F8766D	0.37974025974026	0.541515151515152	2011_07_06	1116	3	#F8766D
#F8766D	0.526753246753247	0.580909090909091	2011_07_06	1117	3	#F8766D
#F8766D	0.353246753246753	0.571515151515152	2011_07_06	1118	3	#F8766D
#F8766D	0.596753246753247	0.458333333333333	2011_07_06	1119	3	#F8766D
#F8766D	0.455324675324675	0.53	2011_07_06	1122	3	#F8766D
#00BFC4	0.416623376623377	0.605151515151515	2011_07_06	1123	3	#00BFC4
#00BFC4	0.417662337662338	0.597424242424242	2011_07_06	1124	3	#00BFC4
#F8766D	0.348441558441558	0.629393939393939	2011_07_06	1125	3	#F8766D
#F8766D	0.520649350649351	0.51969696969697	2011_07_06	1126	3	#F8766D
#00BFC4	0.558571428571429	0.537878787878788	2011_07_06	1127	3	#00BFC4
#00BFC4	0.432597402597403	0.358030303030303	2011_07_06	1128	3	#00BFC4
#F8766D	0.498311688311688	0.568484848484848	2011_07_06	1129	3	#F8766D
#00BFC4	0.374545454545455	0.380757575757576	2011_07_06	1130	3	#00BFC4
#00BFC4	0.502727272727273	0.57530303030303	2011_07_06	1131	3	#00BFC4
#00BFC4	0.552597402597403	0.410151515151515	2011_07_06	1132	3	#00BFC4
#00BFC4	0.488701298701299	0.43469696969697	2011_07_06	1133	3	#00BFC4
#00BFC4	0.40961038961039	0.306363636363636	2011_07_06	1134	3	#00BFC4
#F8766D	0.437662337662338	0.469393939393939	2011_07_06	1135	3	#F8766D
#00BFC4	0.40038961038961	0.641666666666667	2011_07_06	1136	3	#00BFC4
#00BFC4	0.425844155844156	0.226060606060606	2011_07_22	1138	3	#00BFC4
#00BFC4	0.58987012987013	0.404545454545455	2011_07_22	1139	3	#00BFC4
#00BFC4	0.448831168831169	0.305606060606061	2011_07_22	1140	3	#00BFC4
#00BFC4	0.360779220779221	0.454242424242424	2011_07_22	1144	3	#00BFC4
#00BFC4	0.348181818181818	0.466818181818182	2011_07_22	1149	3	#00BFC4
#00BFC4	0.498961038961039	0.64469696969697	2011_07_22	1150	3	#00BFC4
#00BFC4	0.350779220779221	0.400606060606061	2011_07_22	1151	3	#00BFC4
#00BFC4	0.393506493506494	0.509545454545455	2011_07_22	1152	3	#00BFC4
#00BFC4	0.326623376623377	0.742878787878788	2011_07_17	1159	3	#00BFC4
#00BFC4	0.373766233766234	0.621212121212121	2011_07_17	1160	3	#00BFC4
#00BFC4	0.447662337662338	0.451363636363636	2011_07_17	1161	3	#00BFC4
#00BFC4	0.298181818181818	0.651363636363636	2011_07_17	1162	3	#00BFC4
#00BFC4	0.341298701298701	0.581666666666667	2011_07_17	1163	3	#00BFC4
#00BFC4	0.323116883116883	0.33969696969697	2011_07_22	1164	3	#00BFC4
#F8766D	0.326883116883117	0.291515151515152	2011_07_22	1165	3	#F8766D
#00BFC4	0.302467532467532	0.612727272727273	2011_07_22	1166	3	#00BFC4
#00BFC4	0.121558441558442	0.628939393939394	2011_07_22	1167	3	#00BFC4
#00BFC4	0.26012987012987	0.468636363636364	2011_07_22	1170	3	#00BFC4
#F8766D	0.272207792207792	0.619848484848485	2011_07_22	1171	3	#F8766D
#00BFC4	0.337402597402597	0.473636363636364	2011_07_22	1172	3	#00BFC4
#00BFC4	0.316363636363636	0.513333333333333	2011_07_17	1184	3	#00BFC4
