fill	x	y	tooltip	clickSelects	PANEL	group	xmin	xmax	ymin	ymax	colour	size
#FFFFFF	0.904040404040404	0.897727272727273	( 0 ,  Inf )	px=2; pz=4.2	12	1085	0.853535353535353	0.954545454545454	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.095959595959596	0.102272727272727	( 0 ,  Inf )	px=-2; pz=0.7	13	367	0.0454545454545455	0.146464646464646	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.095959595959596	0.215909090909091	( 0 ,  Inf )	px=-2; pz=1.2	13	391	0.0454545454545455	0.146464646464646	0.159090909090909	0.272727272727273	#FFFFFF	0
#FFFFFF	0.095959595959596	0.329545454545455	( 0 ,  Inf )	px=-2; pz=1.7	13	415	0.0454545454545455	0.146464646464646	0.272727272727273	0.386363636363636	#FFFFFF	0
#FEFEFE	0.095959595959596	0.443181818181818	( 0 ,  Inf )	px=-2; pz=2.2	13	439	0.0454545454545455	0.146464646464646	0.386363636363636	0.5	#FEFEFE	0
#FEFEFE	0.095959595959596	0.556818181818182	( 0 ,  Inf )	px=-2; pz=2.7	13	463	0.0454545454545455	0.146464646464646	0.5	0.613636363636364	#FEFEFE	0
#FFFFFF	0.095959595959596	0.670454545454545	( 0 ,  Inf )	px=-2; pz=3.2	13	487	0.0454545454545455	0.146464646464646	0.613636363636364	0.727272727272727	#FFFFFF	0
#FFFFFF	0.095959595959596	0.784090909090909	( 0 ,  Inf )	px=-2; pz=3.7	13	511	0.0454545454545455	0.146464646464646	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.095959595959596	0.897727272727273	( 0 ,  Inf )	px=-2; pz=4.2	13	535	0.0454545454545455	0.146464646464646	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.196969696969697	0.102272727272727	( 0 ,  Inf )	px=-1.5; pz=0.7	13	238	0.146464646464646	0.247474747474747	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.196969696969697	0.215909090909091	( 0 ,  Inf )	px=-1.5; pz=1.2	13	262	0.146464646464646	0.247474747474747	0.159090909090909	0.272727272727273	#FFFFFF	0
#F7F7FB	0.196969696969697	0.329545454545455	( 0 ,  1.85 )	px=-1.5; pz=1.7	13	50	0.146464646464646	0.247474747474747	0.272727272727273	0.386363636363636	#F7F7FB	0
#DBDBEC	0.196969696969697	0.443181818181818	( 0.01 ,  0.23 )	px=-1.5; pz=2.2	13	1100	0.146464646464646	0.247474747474747	0.386363636363636	0.5	#DBDBEC	0
#E4E4F1	0.196969696969697	0.556818181818182	( 0.01 ,  0.25 )	px=-1.5; pz=2.7	13	1101	0.146464646464646	0.247474747474747	0.5	0.613636363636364	#E4E4F1	0
#FBFBFC	0.196969696969697	0.670454545454545	( 0 ,  1.46 )	px=-1.5; pz=3.2	13	43	0.146464646464646	0.247474747474747	0.613636363636364	0.727272727272727	#FBFBFC	0
#FEFEFE	0.196969696969697	0.784090909090909	( 0 ,  Inf )	px=-1.5; pz=3.7	13	319	0.146464646464646	0.247474747474747	0.727272727272727	0.840909090909091	#FEFEFE	0
#FFFFFF	0.196969696969697	0.897727272727273	( 0 ,  Inf )	px=-1.5; pz=4.2	13	343	0.146464646464646	0.247474747474747	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.297979797979798	0.102272727272727	( 0 ,  Inf )	px=-1; pz=0.7	13	166	0.247474747474747	0.348484848484849	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FDFBFB	0.297979797979798	0.215909090909091	( 0.01 ,  Inf )	px=-1; pz=1.2	13	1108	0.247474747474747	0.348484848484849	0.159090909090909	0.272727272727273	#FDFBFB	0
#C59A9A	0.297979797979798	0.329545454545455	( 1.32 ,  2.29 )	px=-1; pz=1.7	13	1633	0.247474747474747	0.348484848484849	0.272727272727273	0.386363636363636	#C59A9A	0
#F6F6FA	0.297979797979798	0.443181818181818	( 0.92 ,  1.03 )	px=-1; pz=2.2	13	1428	0.247474747474747	0.348484848484849	0.386363636363636	0.5	#F6F6FA	0
#E3E3F0	0.297979797979798	0.556818181818182	( 0.85 ,  0.97 )	px=-1; pz=2.7	13	1398	0.247474747474747	0.348484848484849	0.5	0.613636363636364	#E3E3F0	0
#EAEAF4	0.297979797979798	0.670454545454545	( 0.66 ,  1.15 )	px=-1; pz=3.2	13	1342	0.247474747474747	0.348484848484849	0.613636363636364	0.727272727272727	#EAEAF4	0
#FBFBFC	0.297979797979798	0.784090909090909	( 0 ,  2.34 )	px=-1; pz=3.7	13	63	0.247474747474747	0.348484848484849	0.727272727272727	0.840909090909091	#FBFBFC	0
#FFFFFF	0.297979797979798	0.897727272727273	( 0 ,  Inf )	px=-1; pz=4.2	13	214	0.247474747474747	0.348484848484849	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.398989898989899	0.102272727272727	( 0 ,  Inf )	px=-0.5; pz=0.7	13	116	0.348484848484849	0.44949494949495	0.0454545454545455	0.159090909090909	#FFFFFF	0
#F5EEEE	0.398989898989899	0.215909090909091	( 1.69 ,  187.17 )	px=-0.5; pz=1.2	13	1663	0.348484848484849	0.44949494949495	0.159090909090909	0.272727272727273	#F5EEEE	0
#B67E7E	0.398989898989899	0.329545454545455	( 1.42 ,  1.87 )	px=-0.5; pz=1.7	13	1639	0.348484848484849	0.44949494949495	0.272727272727273	0.386363636363636	#B67E7E	0
#FEFDFD	0.398989898989899	0.443181818181818	( 1 ,  1.01 )	px=-0.5; pz=2.2	13	1522	0.348484848484849	0.44949494949495	0.386363636363636	0.5	#FEFDFD	0
#FFFFFF	0.398989898989899	0.556818181818182	( 1 ,  1 )	px=-0.5; pz=2.7	13	1514	0.348484848484849	0.44949494949495	0.5	0.613636363636364	#FFFFFF	0
#FDFCFC	0.398989898989899	0.670454545454545	( 0.95 ,  1.07 )	px=-0.5; pz=3.2	13	1446	0.348484848484849	0.44949494949495	0.613636363636364	0.727272727272727	#FDFCFC	0
#F4F4F9	0.398989898989899	0.784090909090909	( 0.1 ,  1.62 )	px=-0.5; pz=3.7	13	1164	0.348484848484849	0.44949494949495	0.727272727272727	0.840909090909091	#F4F4F9	0
#FEFEFE	0.398989898989899	0.897727272727273	( 0 ,  Inf )	px=-0.5; pz=4.2	13	142	0.348484848484849	0.44949494949495	0.840909090909091	0.954545454545454	#FEFEFE	0
#FFFFFF	0.5	0.102272727272727	( 0 ,  Inf )	px=0; pz=0.7	13	558	0.44949494949495	0.55050505050505	0.0454545454545455	0.159090909090909	#FFFFFF	0
#F9F4F4	0.5	0.215909090909091	( 1.07 ,  214.41 )	px=0; pz=1.2	13	1612	0.44949494949495	0.55050505050505	0.159090909090909	0.272727272727273	#F9F4F4	0
#AE7171	0.5	0.329545454545455	( 1.5 ,  2.1 )	px=0; pz=1.7	13	1645	0.44949494949495	0.55050505050505	0.272727272727273	0.386363636363636	#AE7171	0
#FDFCFC	0.5	0.443181818181818	( 1 ,  1.01 )	px=0; pz=2.2	13	1528	0.44949494949495	0.55050505050505	0.386363636363636	0.5	#FDFCFC	0
#FEFEFE	0.5	0.556818181818182	( 1 ,  1.01 )	px=0; pz=2.7	13	1533	0.44949494949495	0.55050505050505	0.5	0.613636363636364	#FEFEFE	0
#F9F4F4	0.5	0.670454545454545	( 0.97 ,  1.1 )	px=0; pz=3.2	13	1470	0.44949494949495	0.55050505050505	0.613636363636364	0.727272727272727	#F9F4F4	0
#FAFAFC	0.5	0.784090909090909	( 0.19 ,  2.63 )	px=0; pz=3.7	13	1204	0.44949494949495	0.55050505050505	0.727272727272727	0.840909090909091	#FAFAFC	0
#FDFDFE	0.5	0.897727272727273	( 0 ,  Inf )	px=0; pz=4.2	13	584	0.44949494949495	0.55050505050505	0.840909090909091	0.954545454545454	#FDFDFE	0
#FFFFFF	0.601010101010101	0.102272727272727	( 0 ,  Inf )	px=0.5; pz=0.7	13	607	0.55050505050505	0.651515151515151	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.601010101010101	0.215909090909091	( 0 ,  Inf )	px=0.5; pz=1.2	13	622	0.55050505050505	0.651515151515151	0.159090909090909	0.272727272727273	#FFFFFF	0
#BC8989	0.601010101010101	0.329545454545455	( 1.43 ,  2.96 )	px=0.5; pz=1.7	13	1641	0.55050505050505	0.651515151515151	0.272727272727273	0.386363636363636	#BC8989	0
#F6EFEF	0.601010101010101	0.443181818181818	( 0.99 ,  1.1 )	px=0.5; pz=2.2	13	1508	0.55050505050505	0.651515151515151	0.386363636363636	0.5	#F6EFEF	0
#FDFCFC	0.601010101010101	0.556818181818182	( 0.97 ,  1.05 )	px=0.5; pz=2.7	13	1466	0.55050505050505	0.651515151515151	0.5	0.613636363636364	#FDFCFC	0
#F0E4E4	0.601010101010101	0.670454545454545	( 0.89 ,  1.37 )	px=0.5; pz=3.2	13	1414	0.55050505050505	0.651515151515151	0.613636363636364	0.727272727272727	#F0E4E4	0
#FDFDFE	0.601010101010101	0.784090909090909	( 0.02 ,  5.47 )	px=0.5; pz=3.7	13	1114	0.55050505050505	0.651515151515151	0.727272727272727	0.840909090909091	#FDFDFE	0
#FDFDFE	0.601010101010101	0.897727272727273	( 0 ,  Inf )	px=0.5; pz=4.2	13	644	0.55050505050505	0.651515151515151	0.840909090909091	0.954545454545454	#FDFDFE	0
#FFFFFF	0.702020202020202	0.102272727272727	( 0 ,  Inf )	px=1; pz=0.7	13	668	0.651515151515151	0.752525252525252	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FEFEFE	0.702020202020202	0.215909090909091	( 0 ,  Inf )	px=1; pz=1.2	13	690	0.651515151515151	0.752525252525252	0.159090909090909	0.272727272727273	#FEFEFE	0
#F6F6FA	0.702020202020202	0.329545454545455	( 0 ,  3.64 )	px=1; pz=1.7	13	81	0.651515151515151	0.752525252525252	0.272727272727273	0.386363636363636	#F6F6FA	0
#F7F7FA	0.702020202020202	0.443181818181818	( 0.3 ,  2.15 )	px=1; pz=2.2	13	1238	0.651515151515151	0.752525252525252	0.386363636363636	0.5	#F7F7FA	0
#DDDDED	0.702020202020202	0.556818181818182	( 0.17 ,  1.37 )	px=1; pz=2.7	13	1195	0.651515151515151	0.752525252525252	0.5	0.613636363636364	#DDDDED	0
#E7E7F2	0.702020202020202	0.670454545454545	( 0 ,  1.93 )	px=1; pz=3.2	13	53	0.651515151515151	0.752525252525252	0.613636363636364	0.727272727272727	#E7E7F2	0
#F9F9FC	0.702020202020202	0.784090909090909	( 0 ,  Inf )	px=1; pz=3.7	13	711	0.651515151515151	0.752525252525252	0.727272727272727	0.840909090909091	#F9F9FC	0
#FCFCFD	0.702020202020202	0.897727272727273	( 0 ,  Inf )	px=1; pz=4.2	13	734	0.651515151515151	0.752525252525252	0.840909090909091	0.954545454545454	#FCFCFD	0
#FFFFFF	0.803030303030303	0.102272727272727	( 0 ,  Inf )	px=1.5; pz=0.7	13	758	0.752525252525252	0.853535353535353	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.803030303030303	0.215909090909091	( 0 ,  Inf )	px=1.5; pz=1.2	13	782	0.752525252525252	0.853535353535353	0.159090909090909	0.272727272727273	#FFFFFF	0
#FDFDFE	0.803030303030303	0.329545454545455	( 0 ,  Inf )	px=1.5; pz=1.7	13	803	0.752525252525252	0.853535353535353	0.272727272727273	0.386363636363636	#FDFDFE	0
#FCFCFD	0.803030303030303	0.443181818181818	( 0 ,  Inf )	px=1.5; pz=2.2	13	818	0.752525252525252	0.853535353535353	0.386363636363636	0.5	#FCFCFD	0
#FDFDFE	0.803030303030303	0.556818181818182	( 0 ,  Inf )	px=1.5; pz=2.7	13	831	0.752525252525252	0.853535353535353	0.5	0.613636363636364	#FDFDFE	0
#FCFCFD	0.803030303030303	0.670454545454545	( 0 ,  Inf )	px=1.5; pz=3.2	13	848	0.752525252525252	0.853535353535353	0.613636363636364	0.727272727272727	#FCFCFD	0
#FDFDFE	0.803030303030303	0.784090909090909	( 0 ,  Inf )	px=1.5; pz=3.7	13	871	0.752525252525252	0.853535353535353	0.727272727272727	0.840909090909091	#FDFDFE	0
#FDFDFE	0.803030303030303	0.897727272727273	( 0 ,  Inf )	px=1.5; pz=4.2	13	895	0.752525252525252	0.853535353535353	0.840909090909091	0.954545454545454	#FDFDFE	0
#FFFFFF	0.904040404040404	0.102272727272727	( 0 ,  Inf )	px=2; pz=0.7	13	919	0.853535353535353	0.954545454545454	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.904040404040404	0.215909090909091	( 0 ,  Inf )	px=2; pz=1.2	13	943	0.853535353535353	0.954545454545454	0.159090909090909	0.272727272727273	#FFFFFF	0
#FFFFFF	0.904040404040404	0.329545454545455	( 0 ,  Inf )	px=2; pz=1.7	13	967	0.853535353535353	0.954545454545454	0.272727272727273	0.386363636363636	#FFFFFF	0
#FFFFFF	0.904040404040404	0.443181818181818	( 0 ,  Inf )	px=2; pz=2.2	13	991	0.853535353535353	0.954545454545454	0.386363636363636	0.5	#FFFFFF	0
#FFFFFF	0.904040404040404	0.556818181818182	( 0 ,  Inf )	px=2; pz=2.7	13	1014	0.853535353535353	0.954545454545454	0.5	0.613636363636364	#FFFFFF	0
#FFFFFF	0.904040404040404	0.670454545454545	( 0 ,  Inf )	px=2; pz=3.2	13	1038	0.853535353535353	0.954545454545454	0.613636363636364	0.727272727272727	#FFFFFF	0
#FEFEFE	0.904040404040404	0.784090909090909	( 0 ,  Inf )	px=2; pz=3.7	13	1062	0.853535353535353	0.954545454545454	0.727272727272727	0.840909090909091	#FEFEFE	0
#FEFEFE	0.904040404040404	0.897727272727273	( 0 ,  Inf )	px=2; pz=4.2	13	1086	0.853535353535353	0.954545454545454	0.840909090909091	0.954545454545454	#FEFEFE	0
#FFFFFF	0.095959595959596	0.102272727272727	( 0 ,  Inf )	px=-2; pz=0.7	14	368	0.0454545454545455	0.146464646464646	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.095959595959596	0.215909090909091	( 0 ,  Inf )	px=-2; pz=1.2	14	392	0.0454545454545455	0.146464646464646	0.159090909090909	0.272727272727273	#FFFFFF	0
#FFFFFF	0.095959595959596	0.329545454545455	( 0 ,  Inf )	px=-2; pz=1.7	14	416	0.0454545454545455	0.146464646464646	0.272727272727273	0.386363636363636	#FFFFFF	0
#FEFEFE	0.095959595959596	0.443181818181818	( 0 ,  Inf )	px=-2; pz=2.2	14	440	0.0454545454545455	0.146464646464646	0.386363636363636	0.5	#FEFEFE	0
#FEFEFE	0.095959595959596	0.556818181818182	( 0 ,  Inf )	px=-2; pz=2.7	14	464	0.0454545454545455	0.146464646464646	0.5	0.613636363636364	#FEFEFE	0
#FFFFFF	0.095959595959596	0.670454545454545	( 0 ,  Inf )	px=-2; pz=3.2	14	488	0.0454545454545455	0.146464646464646	0.613636363636364	0.727272727272727	#FFFFFF	0
#FFFFFF	0.095959595959596	0.784090909090909	( 0 ,  Inf )	px=-2; pz=3.7	14	512	0.0454545454545455	0.146464646464646	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.095959595959596	0.897727272727273	( 0 ,  Inf )	px=-2; pz=4.2	14	536	0.0454545454545455	0.146464646464646	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.196969696969697	0.102272727272727	( 0 ,  Inf )	px=-1.5; pz=0.7	14	239	0.146464646464646	0.247474747474747	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.196969696969697	0.215909090909091	( 0 ,  Inf )	px=-1.5; pz=1.2	14	263	0.146464646464646	0.247474747474747	0.159090909090909	0.272727272727273	#FFFFFF	0
#FBFBFD	0.196969696969697	0.329545454545455	( 0 ,  Inf )	px=-1.5; pz=1.7	14	280	0.146464646464646	0.247474747474747	0.272727272727273	0.386363636363636	#FBFBFD	0
#F3F3F9	0.196969696969697	0.443181818181818	( 0 ,  1.26 )	px=-1.5; pz=2.2	14	40	0.146464646464646	0.247474747474747	0.386363636363636	0.5	#F3F3F9	0
#F2F2F8	0.196969696969697	0.556818181818182	( 0 ,  0.64 )	px=-1.5; pz=2.7	14	26	0.146464646464646	0.247474747474747	0.5	0.613636363636364	#F2F2F8	0
#FAFAFC	0.196969696969697	0.670454545454545	( 0 ,  Inf )	px=-1.5; pz=3.2	14	302	0.146464646464646	0.247474747474747	0.613636363636364	0.727272727272727	#FAFAFC	0
#FEFEFE	0.196969696969697	0.784090909090909	( 0 ,  Inf )	px=-1.5; pz=3.7	14	320	0.146464646464646	0.247474747474747	0.727272727272727	0.840909090909091	#FEFEFE	0
#FFFFFF	0.196969696969697	0.897727272727273	( 0 ,  Inf )	px=-1.5; pz=4.2	14	344	0.146464646464646	0.247474747474747	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.297979797979798	0.102272727272727	( 0 ,  Inf )	px=-1; pz=0.7	14	167	0.247474747474747	0.348484848484849	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FCFAFA	0.297979797979798	0.215909090909091	( 0 ,  Inf )	px=-1; pz=1.2	14	183	0.247474747474747	0.348484848484849	0.159090909090909	0.272727272727273	#FCFAFA	0
#E9D8D8	0.297979797979798	0.329545454545455	( 0.83 ,  3.21 )	px=-1; pz=1.7	14	1389	0.247474747474747	0.348484848484849	0.272727272727273	0.386363636363636	#E9D8D8	0
#FBFBFC	0.297979797979798	0.443181818181818	( 0.71 ,  1.33 )	px=-1; pz=2.2	14	1355	0.247474747474747	0.348484848484849	0.386363636363636	0.5	#FBFBFC	0
#EAEAF4	0.297979797979798	0.556818181818182	( 0.68 ,  1.2 )	px=-1; pz=2.7	14	1349	0.247474747474747	0.348484848484849	0.5	0.613636363636364	#EAEAF4	0
#E8E8F3	0.297979797979798	0.670454545454545	( 0.37 ,  1.4 )	px=-1; pz=3.2	14	1265	0.247474747474747	0.348484848484849	0.613636363636364	0.727272727272727	#E8E8F3	0
#FBFBFD	0.297979797979798	0.784090909090909	( 0 ,  9.77 )	px=-1; pz=3.7	14	104	0.247474747474747	0.348484848484849	0.727272727272727	0.840909090909091	#FBFBFD	0
#FEFEFE	0.297979797979798	0.897727272727273	( 0 ,  Inf )	px=-1; pz=4.2	14	215	0.247474747474747	0.348484848484849	0.840909090909091	0.954545454545454	#FEFEFE	0
#FEFEFE	0.398989898989899	0.102272727272727	( 0 ,  Inf )	px=-0.5; pz=0.7	14	117	0.348484848484849	0.44949494949495	0.0454545454545455	0.159090909090909	#FEFEFE	0
#F5EDED	0.398989898989899	0.215909090909091	( 1.19 ,  49.22 )	px=-0.5; pz=1.2	14	1619	0.348484848484849	0.44949494949495	0.159090909090909	0.272727272727273	#F5EDED	0
#B17676	0.398989898989899	0.329545454545455	( 1.51 ,  2.4 )	px=-0.5; pz=1.7	14	1647	0.348484848484849	0.44949494949495	0.272727272727273	0.386363636363636	#B17676	0
#FCF9F9	0.398989898989899	0.443181818181818	( 1 ,  1.03 )	px=-0.5; pz=2.2	14	1543	0.348484848484849	0.44949494949495	0.386363636363636	0.5	#FCF9F9	0
#FEFEFE	0.398989898989899	0.556818181818182	( 1 ,  1.01 )	px=-0.5; pz=2.7	14	1526	0.348484848484849	0.44949494949495	0.5	0.613636363636364	#FEFEFE	0
#FAF6F6	0.398989898989899	0.670454545454545	( 0.96 ,  1.1 )	px=-0.5; pz=3.2	14	1454	0.348484848484849	0.44949494949495	0.613636363636364	0.727272727272727	#FAF6F6	0
#F6F6FA	0.398989898989899	0.784090909090909	( 0.17 ,  1.97 )	px=-0.5; pz=3.7	14	1196	0.348484848484849	0.44949494949495	0.727272727272727	0.840909090909091	#F6F6FA	0
#FEFEFE	0.398989898989899	0.897727272727273	( 0 ,  Inf )	px=-0.5; pz=4.2	14	143	0.348484848484849	0.44949494949495	0.840909090909091	0.954545454545454	#FEFEFE	0
#FDFDFE	0.5	0.102272727272727	( 0 ,  Inf )	px=0; pz=0.7	14	559	0.44949494949495	0.55050505050505	0.0454545454545455	0.159090909090909	#FDFDFE	0
#F5EEEE	0.5	0.215909090909091	( 1.6 ,  18.38 )	px=0; pz=1.2	14	1654	0.44949494949495	0.55050505050505	0.159090909090909	0.272727272727273	#F5EEEE	0
#B17575	0.5	0.329545454545455	( 1.49 ,  2.03 )	px=0; pz=1.7	14	1644	0.44949494949495	0.55050505050505	0.272727272727273	0.386363636363636	#B17575	0
#FEFDFD	0.5	0.443181818181818	( 1 ,  1.01 )	px=0; pz=2.2	14	1529	0.44949494949495	0.55050505050505	0.386363636363636	0.5	#FEFDFD	0
#FFFFFF	0.5	0.556818181818182	( 1 ,  1 )	px=0; pz=2.7	14	1519	0.44949494949495	0.55050505050505	0.5	0.613636363636364	#FFFFFF	0
#FBFBFD	0.5	0.670454545454545	( 0.94 ,  1.04 )	px=0; pz=3.2	14	1435	0.44949494949495	0.55050505050505	0.613636363636364	0.727272727272727	#FBFBFD	0
#EAEAF4	0.5	0.784090909090909	( 0.19 ,  1.16 )	px=0; pz=3.7	14	1203	0.44949494949495	0.55050505050505	0.727272727272727	0.840909090909091	#EAEAF4	0
#FEFEFE	0.5	0.897727272727273	( 0 ,  Inf )	px=0; pz=4.2	14	585	0.44949494949495	0.55050505050505	0.840909090909091	0.954545454545454	#FEFEFE	0
#FBFBFC	0.601010101010101	0.102272727272727	( 0 ,  Inf )	px=0.5; pz=0.7	14	608	0.55050505050505	0.651515151515151	0.0454545454545455	0.159090909090909	#FBFBFC	0
#FBF7F7	0.601010101010101	0.215909090909091	( 0.55 ,  6.91 )	px=0.5; pz=1.2	14	1309	0.55050505050505	0.651515151515151	0.159090909090909	0.272727272727273	#FBF7F7	0
#C49797	0.601010101010101	0.329545454545455	( 1.32 ,  1.74 )	px=0.5; pz=1.7	14	1632	0.55050505050505	0.651515151515151	0.272727272727273	0.386363636363636	#C49797	0
#FCFAFA	0.601010101010101	0.443181818181818	( 1 ,  1.03 )	px=0.5; pz=2.2	14	1547	0.55050505050505	0.651515151515151	0.386363636363636	0.5	#FCFAFA	0
#FEFDFD	0.601010101010101	0.556818181818182	( 0.99 ,  1.02 )	px=0.5; pz=2.7	14	1494	0.55050505050505	0.651515151515151	0.5	0.613636363636364	#FEFDFD	0
#EFEFF6	0.601010101010101	0.670454545454545	( 0.84 ,  1.05 )	px=0.5; pz=3.2	14	1391	0.55050505050505	0.651515151515151	0.613636363636364	0.727272727272727	#EFEFF6	0
#F4F4F9	0.601010101010101	0.784090909090909	( 0.15 ,  1.55 )	px=0.5; pz=3.7	14	1186	0.55050505050505	0.651515151515151	0.727272727272727	0.840909090909091	#F4F4F9	0
#FEFEFE	0.601010101010101	0.897727272727273	( 0 ,  Inf )	px=0.5; pz=4.2	14	645	0.55050505050505	0.651515151515151	0.840909090909091	0.954545454545454	#FEFEFE	0
#FBFBFD	0.702020202020202	0.102272727272727	( 0 ,  Inf )	px=1; pz=0.7	14	669	0.651515151515151	0.752525252525252	0.0454545454545455	0.159090909090909	#FBFBFD	0
#FCFCFD	0.702020202020202	0.215909090909091	( 0 ,  3.74 )	px=1; pz=1.2	14	83	0.651515151515151	0.752525252525252	0.159090909090909	0.272727272727273	#FCFCFD	0
#FFFFFF	0.702020202020202	0.329545454545455	( 0.61 ,  1.61 )	px=1; pz=1.7	14	1329	0.651515151515151	0.752525252525252	0.272727272727273	0.386363636363636	#FFFFFF	0
#CACAE3	0.702020202020202	0.443181818181818	( 0.63 ,  0.91 )	px=1; pz=2.2	14	1333	0.651515151515151	0.752525252525252	0.386363636363636	0.5	#CACAE3	0
#B6B6D9	0.702020202020202	0.556818181818182	( 0.52 ,  0.83 )	px=1; pz=2.7	14	1302	0.651515151515151	0.752525252525252	0.5	0.613636363636364	#B6B6D9	0
#D2D2E7	0.702020202020202	0.670454545454545	( 0.27 ,  0.88 )	px=1; pz=3.2	14	1232	0.651515151515151	0.752525252525252	0.613636363636364	0.727272727272727	#D2D2E7	0
#FCFCFD	0.702020202020202	0.784090909090909	( 0 ,  8.45 )	px=1; pz=3.7	14	102	0.651515151515151	0.752525252525252	0.727272727272727	0.840909090909091	#FCFCFD	0
#FFFFFF	0.702020202020202	0.897727272727273	( 0 ,  Inf )	px=1; pz=4.2	14	735	0.651515151515151	0.752525252525252	0.840909090909091	0.954545454545454	#FFFFFF	0
#FDFDFE	0.803030303030303	0.102272727272727	( 0 ,  Inf )	px=1.5; pz=0.7	14	759	0.752525252525252	0.853535353535353	0.0454545454545455	0.159090909090909	#FDFDFE	0
#FDFDFE	0.803030303030303	0.215909090909091	( 0 ,  Inf )	px=1.5; pz=1.2	14	783	0.752525252525252	0.853535353535353	0.159090909090909	0.272727272727273	#FDFDFE	0
#FBFBFC	0.803030303030303	0.329545454545455	( 0 ,  2.61 )	px=1.5; pz=1.7	14	67	0.752525252525252	0.853535353535353	0.272727272727273	0.386363636363636	#FBFBFC	0
#F6F6FA	0.803030303030303	0.443181818181818	( 0 ,  0.39 )	px=1.5; pz=2.2	14	14	0.752525252525252	0.853535353535353	0.386363636363636	0.5	#F6F6FA	0
#F8F8FB	0.803030303030303	0.556818181818182	( 0 ,  0.38 )	px=1.5; pz=2.7	14	13	0.752525252525252	0.853535353535353	0.5	0.613636363636364	#F8F8FB	0
#FDFDFE	0.803030303030303	0.670454545454545	( 0 ,  Inf )	px=1.5; pz=3.2	14	849	0.752525252525252	0.853535353535353	0.613636363636364	0.727272727272727	#FDFDFE	0
#FFFFFF	0.803030303030303	0.784090909090909	( 0 ,  Inf )	px=1.5; pz=3.7	14	872	0.752525252525252	0.853535353535353	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.803030303030303	0.897727272727273	( 0 ,  Inf )	px=1.5; pz=4.2	14	896	0.752525252525252	0.853535353535353	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.904040404040404	0.102272727272727	( 0 ,  Inf )	px=2; pz=0.7	14	920	0.853535353535353	0.954545454545454	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.904040404040404	0.215909090909091	( 0 ,  Inf )	px=2; pz=1.2	14	944	0.853535353535353	0.954545454545454	0.159090909090909	0.272727272727273	#FFFFFF	0
#FFFFFF	0.904040404040404	0.329545454545455	( 0 ,  Inf )	px=2; pz=1.7	14	968	0.853535353535353	0.954545454545454	0.272727272727273	0.386363636363636	#FFFFFF	0
#FFFFFF	0.904040404040404	0.443181818181818	( 0 ,  Inf )	px=2; pz=2.2	14	992	0.853535353535353	0.954545454545454	0.386363636363636	0.5	#FFFFFF	0
#FFFFFF	0.904040404040404	0.556818181818182	( 0 ,  Inf )	px=2; pz=2.7	14	1015	0.853535353535353	0.954545454545454	0.5	0.613636363636364	#FFFFFF	0
#FFFFFF	0.904040404040404	0.670454545454545	( 0 ,  Inf )	px=2; pz=3.2	14	1039	0.853535353535353	0.954545454545454	0.613636363636364	0.727272727272727	#FFFFFF	0
#FFFFFF	0.904040404040404	0.784090909090909	( 0 ,  Inf )	px=2; pz=3.7	14	1063	0.853535353535353	0.954545454545454	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.904040404040404	0.897727272727273	( 0 ,  Inf )	px=2; pz=4.2	14	1087	0.853535353535353	0.954545454545454	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.095959595959596	0.102272727272727	( 0 ,  Inf )	px=-2; pz=0.7	15	369	0.0454545454545455	0.146464646464646	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.095959595959596	0.215909090909091	( 0 ,  Inf )	px=-2; pz=1.2	15	393	0.0454545454545455	0.146464646464646	0.159090909090909	0.272727272727273	#FFFFFF	0
